Image,brand,model,category,Page,Img Score,repairability_score,source,device_text,Release Order,Date,Summary,Note,Scorecard Version,problem,fixed_flag,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Failure_ID,usage_duration,failure_type,warranty_status,repair_cost,customer_rating,comments,series,Thickness,Dimensions (WxDxH),Weight,Colors,Operating System,Operating System Type,Display Size,Display Resolution,Pixel Density,Display Type,Display Features,Display Touchscreen,Processor,Clock-speed,Chipset,Cache,Graphic Processor,Capacity,RAM Type,RAM Speed,Memory Slots,Memory Layout,SSD Capacity,SSD Type,Battery Cell,Battery Type,Power Supply,Wireless LAN,Wi-Fi Version,Bluetooth,Bluetooth Version,Other Networking Options,HDMI Ports,USB 2.0 slots,SD Card Reader,Ethernet ports,Headphone Jack,Microphone Jack,Web-cam,Video Recording,Audio Solution,Speakers,Sound Technologies,In-built Microphone,Microphone Type,Pointing device,Keyboard,Fingerprint scanner,Face Recognition,Warranty,Sales Package,Refresh Rate,Brightness,Graphics Memory,Expandable Memory,Thunderbolt Port,VGA Port,Backlit Keyboard,HDD Capacity,HDD Speed(RPM),HDD Type,USB 3.0 slots,Secondary cam(Rear-facing),Lockport,Battery Life,USB Type C,Battery Capacity,Aspect Ratio,Number of Cores,SSD Interface,Fast Charging Support,market_status,price,device_text_clean
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-1-5-230x350.png,Huawei,Y6PMB64,Smartphones,5.0,,5.2,repairability-final,Huawei Y6PMB64 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei y6pmb64 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-1-5-230x350.png,Huawei Y6p,HUAWEIY6PPP64,Smartphones,5.0,,5.2,repairability-final,Huawei Y6p HUAWEIY6PPP64 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei y6p huaweiy6ppp64 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/08/4-a-59-16-230x350.png,APPLE,A2105,Smartphones,5.0,,4.5,repairability-final,APPLE A2105 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2105 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/08/4-a-59-15-230x350.png,APPLE,A2105,Smartphones,5.0,,4.5,repairability-final,APPLE A2105 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple a2105 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/08/4-a-59-13-230x350.png,Huawei nova 5T,–,Smartphones,5.0,,5.8,repairability-final,Huawei nova 5T – Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huawei nova 5t smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/08/6-a-79-28-230x350.png,XIAOMI,Redmi 8,Smartphones,5.0,,7.1,repairability-final,XIAOMI Redmi 8 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xiaomi redmi 8 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/03/8-a-12-230x350.png,ATHESI,3760310040307,Smartphones,1.0,,8.9,repairability-final,ATHESI 3760310040307 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,athesi 3760310040307 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/03/6-a-79-18-230x350.png,QILIVE,600091627,Smartphones,1.0,,6.7,repairability-final,QILIVE 600091627 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qilive 600091627 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-5-230x350.png,ATHESI,RT55,Smartphones,1.0,,9.0,repairability-final,ATHESI RT55 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,athesi rt55 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-4-230x350.png,ATHESI,E5L,Smartphones,1.0,,8.6,repairability-final,ATHESI E5L Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,athesi e5l smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-2-230x350.png,SPECTRALINK,Versity 9553,Smartphones,1.0,,8.1,repairability-final,SPECTRALINK Versity 9553 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectralink versity 9553 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-3-230x350.png,SPECTRALINK,Versity 9653,Smartphones,1.0,,8.1,repairability-final,SPECTRALINK Versity 9653 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectralink versity 9653 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-3-230x350.png,SPECTRALINK,Versity 9640,Smartphones,1.0,,8.1,repairability-final,SPECTRALINK Versity 9640 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectralink versity 9640 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-2-230x350.png,SPECTRALINK,Versity 9540,Smartphones,1.0,,8.1,repairability-final,SPECTRALINK Versity 9540 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectralink versity 9540 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-1-230x350.png,SPECTRALINK,Versity 9253,Smartphones,1.0,,8.1,repairability-final,SPECTRALINK Versity 9253 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectralink versity 9253 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-230x350.png,SPECTRALINK,Versity 9240,Smartphones,1.0,,8.1,repairability-final,SPECTRALINK Versity 9240 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectralink versity 9240 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/11/6-a-79-1-230x350.png,Google,Pixel 6 PRO,Smartphones,1.0,,6.3,repairability-final,Google Pixel 6 PRO Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,google pixel 6 pro smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/11/6-a-79-230x350.png,Google,Pixel 6,Smartphones,1.0,,6.4,repairability-final,Google Pixel 6 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,google pixel 6 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/10/6-a-79-1-230x350.png,Kapsys,Minivision2,Smartphones,1.0,,6.0,repairability-final,Kapsys Minivision2 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kapsys minivision2 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/10/6-a-79-230x350.png,Kapsys,Smartvision2,Smartphones,1.0,,7.1,repairability-final,Kapsys Smartvision2 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kapsys smartvision2 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/10/8-a-10-1-230x350.png,Fairphone,FP4,Smartphones,1.0,,9.3,repairability-final,Fairphone FP4 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fairphone fp4 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2021/10/8-a-10-230x350.png,Fairphone,FP4,Smartphones,1.0,,9.2,repairability-final,Fairphone FP4 Smartphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fairphone fp4 smartphones
https://www.indicereparabilite.fr/wp-content/uploads/2022/09/6-a-79-230x350.png,CORSAIR,A1600,Laptop,1.0,,7.0,repairability-final,CORSAIR A1600 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corsair a1600 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2022/09/8-a-11-230x350.png,WHY!,NH57ADS,Laptop,1.0,,9.8,repairability-final,WHY! NH57ADS Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why nh57ads laptop
https://www.indicereparabilite.fr/wp-content/uploads/2022/02/8-a-11-1-230x350.png,WHY!,NK50SZ,Laptop,1.0,,9.5,repairability-final,WHY! NK50SZ Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why nk50sz laptop
https://www.indicereparabilite.fr/wp-content/uploads/2022/01/8-a-10-6-230x350.png,FRAMEWORK,FRANBP0000,Laptop,1.0,,9.7,repairability-final,FRAMEWORK FRANBP0000 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,framework franbp0000 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/12/8-a-10-3-230x350.png,WHY!,P775DM3-G,Laptop,1.0,,9.8,repairability-final,WHY! P775DM3-G Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why p775dm3 g laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/12/8-a-10-2-230x350.png,WHY!,NV41MZ-i7,Laptop,1.0,,9.8,repairability-final,WHY! NV41MZ-i7 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why nv41mz i7 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/12/8-a-10-1-230x350.png,WHY!,NV41MZ-i5,Laptop,1.0,,9.6,repairability-final,WHY! NV41MZ-i5 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why nv41mz i5 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/12/8-a-10-230x350.png,WHY!,N240WU,Laptop,1.0,,9.5,repairability-final,WHY! N240WU Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,why n240wu laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/10/6-a-79-29-230x350.png,RAZER,RZ09-0409CFD3-R3F1,Laptop,1.0,,7.4,repairability-final,RAZER RZ09-0409CFD3-R3F1 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,razer rz09 0409cfd3 r3f1 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/10/6-a-79-29-230x350.png,RAZER,RZ09-0367BFC3-R3F1,Laptop,1.0,,7.4,repairability-final,RAZER RZ09-0367BFC3-R3F1 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,razer rz09 0367bfc3 r3f1 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/09/6-a-79-28-230x350.png,RAZER,RZ09-0367CF53-R3F1,Laptop,1.0,,7.5,repairability-final,RAZER RZ09-0367CF53-R3F1 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,razer rz09 0367cf53 r3f1 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/09/6-a-79-28-230x350.png,RAZER,RZ09-0367BFD3-R3F1,Laptop,1.0,,7.5,repairability-final,RAZER RZ09-0367BFD3-R3F1 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,razer rz09 0367bfd3 r3f1 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/09/6-a-79-230x350.png,RAZEN,RZ09-0367CFC3-R3F1,Laptop,1.0,,7.3,repairability-final,RAZEN RZ09-0367CFC3-R3F1 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,razen rz09 0367cfc3 r3f1 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-396-230x350.png,MICROSOFT,HNN-00005,Laptop,1.0,,3.5,repairability-final,MICROSOFT HNN-00005 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft hnn 00005 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-599-230x350.png,MICROSOFT,VGZ-00006,Laptop,1.0,,4.1,repairability-final,MICROSOFT VGZ-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft vgz 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/4-a-59-230x350.png,MICROSOFT,V4C-00006,Laptop,1.0,,4.1,repairability-final,MICROSOFT V4C-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft v4c 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-392-1-230x350.png,MICROSOFT,SLK-00006,Laptop,2.0,,3.5,repairability-final,MICROSOFT SLK-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft slk 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-5912-230x350.png,MICROSOFT,VGZ-00027,Laptop,2.0,,4.1,repairability-final,MICROSOFT VGZ-00027 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft vgz 00027 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame37-230x350.png,MAIBENBEN,–,Laptop,2.0,,7.0,repairability-final,MAIBENBEN – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maibenben laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame23-1-230x350.png,MAIBENBEN,–,Laptop,2.0,,7.0,repairability-final,MAIBENBEN – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maibenben laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame22-1-230x350.png,MAIBENBEN,–,Laptop,2.0,,7.0,repairability-final,MAIBENBEN – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maibenben laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-5911-230x350.png,KUU,–,Laptop,2.0,,5.0,repairability-final,KUU – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kuu laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/8-a-103-230x350.png,LENOVO,–,Laptop,2.0,,9.0,repairability-final,LENOVO – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lenovo laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/8-a-102-230x350.png,LENOVO,–,Laptop,2.0,,9.0,repairability-final,LENOVO – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lenovo laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/8-a-10-230x350.png,LENOVO,–,Laptop,2.0,,9.0,repairability-final,LENOVO – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lenovo laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-5910-230x350.png,MICROSOFT,–,Laptop,2.0,,5.0,repairability-final,MICROSOFT – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-392-1-230x350.png,MICROSOFT,SMN-00006,Laptop,2.0,,3.5,repairability-final,MICROSOFT SMN-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft smn 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-395-230x350.png,MICROSOFT,HNL-00005,Laptop,2.0,,3.5,repairability-final,MICROSOFT HNL-00005 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft hnl 00005 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-599-230x350.png,MICROSOFT,VGY-00006,Laptop,2.0,,4.1,repairability-final,MICROSOFT VGY-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft vgy 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame34-230x350.png,ASUS,ZG15GA502IV062,Laptop,2.0,,6.0,repairability-final,ASUS ZG15GA502IV062 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asus zg15ga502iv062 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame32-230x350.png,APPLE,MVH22FNA,Laptop,2.0,,6.2,repairability-final,APPLE MVH22FNA Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple mvh22fna laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-394-230x350.png,MICROSOFT,THJ-00039,Laptop,2.0,,3.6,repairability-final,MICROSOFT THJ-00039 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft thj 00039 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-392-1-230x350.png,MICROSOFT,SLZ-00006,Laptop,3.0,,3.5,repairability-final,MICROSOFT SLZ-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft slz 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-392-230x350.png,MICROSOFT,V6F-00006,Laptop,3.0,,3.5,repairability-final,MICROSOFT V6F-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft v6f 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-596-230x350.png,ASUS,C423NABV0051V2,Laptop,3.0,,5.3,repairability-final,ASUS C423NABV0051V2 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asus c423nabv0051v2 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame30-230x350.png,ASUS,FA506IU,Laptop,3.0,,6.3,repairability-final,ASUS FA506IU Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asus fa506iu laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-393-230x350.png,MICROSOFT,THJ-00028,Laptop,3.0,,3.6,repairability-final,MICROSOFT THJ-00028 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft thj 00028 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame29-230x350.png,APPLE,MWP42FN/A,Laptop,3.0,,6.2,repairability-final,APPLE MWP42FN/A Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apple mwp42fn a laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/4-a-598-230x350.png,KUU,–,Laptop,3.0,,5.0,repairability-final,KUU – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kuu laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/Frame28-230x350.png,MECHREVO,–,Laptop,3.0,,7.0,repairability-final,MECHREVO – Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mechrevo laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/2-a-39-230x350.png,MICROSOFT,SKW-00006,Laptop,3.0,,3.5,repairability-final,MICROSOFT SKW-00006 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft skw 00006 laptop
https://www.indicereparabilite.fr/wp-content/uploads/2021/07/2-a-391-230x350.png,MICROSOFT,THJ-00007,Laptop,3.0,,3.6,repairability-final,MICROSOFT THJ-00007 Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microsoft thj 00007 laptop
